fonte_de_recursos,valor_despesas,indice_despesas,nome_despesas
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,587464.48,33903931,SERVICOS DE APOIO AO ENSINO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,130335.3,33903936,"DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1392891.37,33903940,FRETES E TRANSPORTES
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,70668.38,33903941,SERVICO DE LAVANDERIA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1688.85,33903942,SEGURO DE VIDA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,121901.16,33903943,"ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,945838.26,33903944,SEGURO DE VEICULO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,606433.0,33903945,OUTROS SEGUROS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,2417628.31,33903946,"SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,4222495.88,33903949,ESTAGIARIOS CONTRATADOS POR INSTITUICOES
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,28150.0,33903951,CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,68410.0,33903952,PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,692342.2,33903953,"PROJ.OU PESQ.DE CIENCIA,TECNOLOGIA E INOVACA"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,23550.2,33903954,"CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,76114.6,33903956,ALIMEN.HOSPED.P/EVENTOS PROG.PELA INSTITUICA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,128495.79,33903957,SERVICOS/APRESENTACOES ARTISTICAS E CULTURAI
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16800.0,33903958,"AUDIO,VIDEO,FOTO E PROJECAO"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,3610260.45,33903960,REALIZACAO DE CONCURSO PUBLICO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,2137159.13,33903961,CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,98950.0,33903962,CONTR.CURSOS INCL.QUALIF.PROFIS.EXT.SERV.PUB
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,382150.52,33903963,"INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,72175.25,33903964,CRECHE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,118996.01,33903965,"SERVICOS DE COPA, COPEIRAGEM"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,45661.44,33903969,SERV.SOCORRISTA P/ATEND.MEDICO URGENTE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17970.5,33903970,FORNEC.ALIMENT.PREPARADA-HOSPITALAR
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,6491388.77,33903973,FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1913537.0,33903975,CONTRATOS DE GESTAO-LEI COMPL.846/98 ALT.POS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16670.83,33903978,MANUTENCAO DE VIATURAS ESCOLTA DE CUSTODIADO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,37246347.65,33903979,CONSERVACAO E MANUTENCAO DE IMOVEIS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,30537832.05,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,34116862.26,33903981,REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1943010.43,33903982,CONSERV.ESTRADAS E OUTROS BENS DE DOM.PUBLIC
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,794370.5,33903983,SERVICOS GRAFICOS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,222459.0,33903985,SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,98901278.56,33903991,LOCACAO DE IMOVEIS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,8494220.94,33903992,DESPESAS MIUDAS E DE PRONTO PAGAMENTO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,65172.26,33903995,MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,100286277.08,33903999,OUTROS SERVICOS DE TERCEIROS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,2428972.81,33904007,MANUTENçãO DE SOFTWARE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,37509354.83,33904010,ATUALIZ.OU AQUIS.LICENçA E CESSãO DE SOFTWAR
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,147400.0,33904011,SUPORTE DE INFRAESTRUTURA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,493718.28,33904012,SUPORTE A USUáRIOS DE TI
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1087269.49,33904013,HOSPEDAGEM DE SISTEMAS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,2911641.9,33904014,LOCAçãO DE EQUIPAMENTOS DE TI
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,55225.07,33904015,MANUTENçãO DE EQUIPAMENTOS DE TI
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,3244776.74,33904016,COMUNICAçãO DE DADOS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,3388544.24,33904018,SALA COFRE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,4821154.8,33904019,SERVIçOS DE DIGITAçãO E PREPARAçãO DE DADOS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,42808.91,33904020,SERVIçOS DE TELEFONIA DE VOZ SOBRE IP
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,2801.25,33904021,SERVIçOS DE MENSAGERIA E COLABORAçãO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,146616757.47,33904090,SERVIçOS DE TECNOLOGIA DA INFORMAçãO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,10218544.36,33904112,CONTRIBUICOES A EMPRESAS ESTATAIS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,449840450.34,33904601,AUXILIO - ALIMENTACAO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,15374.92,33904713,IPTU
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,143626.53,33904718,TAXA DE LIMPEZA PUBLICA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1071793.2,33904720,OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTIVA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,440950.85,33904722,OUTRAS TAXAS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,75842384.65,33904901,AUXILIO - TRANSPORTE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,16004730.96,33905011,ENERGIA ELETRICA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,2002978.3,33905012,TELEFONIA FIXA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,3011312.15,33905013,AGUA E ESGOTOS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,5809.96,33905014,GAS ENCANADO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,30601481.0,33905015,OUTROS SERVICOS DE UTILIDADE PUBLICA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1263099.82,33905017,TELEFONIA MOVEL CELULAR
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,78135203.19,33905922,PENSIONISTAS - CARTEIRAS EXTINTAS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,682161089.16,33905923,INATIVOS - CARTEIRAS EXTINTAS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,304431877.15,33905924,RESTIT.CONTR.§ 1º ART.5º LEI Nº16.877-2018
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,61000000.0,33905925,RESTIT.CONTR.§ 1º ART.6º LEI Nº16.877-2018
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,99338.64,33909205,REFORMAS DE BENS IMOVEIS E DE DOM.PUBLICO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,712797.27,33909215,VIGILANCIA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,98687.13,33909216,ENERGIA ELETRICA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,69283.45,33909217,TELEFONIA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,73076.67,33909218,AGUA E ESGOTOS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,9627270.13,33909220,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,44776327.52,33909221,DIARIAS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,825.35,33909222,IMPOSTOS EM ATRASO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,11352100.06,33909301,INDENIZACOES E RESTITUICOES DIVERSAS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,2225522.0,33909315,AJUDA DE CUSTO-PESSOAL CIVIL
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,14732904.95,33909317,INDENIZACAO TERMOS DECR.40.177/95 E ALT.POST
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,97915.23,33909318,AJUDA DE CUSTO PARA MORADIA (RES. CNJ 199/14
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,765.91,33909323,RESSARCI.DE TRANSP.P/LOCOMOCAO DE SERVIDORES
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,19730467.12,33909325,RESTITUICAO DECOR COOPERACAO TJ/SSP (PM)
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,2529933.37,33913002,MATERIAL DE CONSUMO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,18424328.0,33913794,LIMPEZA E VIGILANCIA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1337196.03,33913981,"REFORMAS DE IMóVEIS,INCLUS.INSTAL.HIDR.E ELE"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,8902001.42,33913990,OUTROS SERV.DE TERC. PESSOA JURIDICA
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1142510.58,33919326,REST.DEC.DIARIA ESP.JOR.E.TRAB.PMILITAR-DEJE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,36506540.25,44405101,TRANSFERENCIAS A MUNICIPIOS-OBRAS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1417483.78,44405201,TRANSF.A MUNICIPIOS-EQUIP.MATER.PERMANENTE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,3225010.53,44504201,AUXILIOS PARA DESPESAS DE CAPITAL
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,170154.99,44903999,OUTROS SERVICOS DE TERCEIROS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1284578.73,44904062,AQUISIçãO DE SOFTWARE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1238380.87,44904201,AUXILIOS PARA DESPESAS DE CAPITAL
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,396172.63,44905110,ESTUDOS E PROJETOS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,28867699.08,44905130,EXECUCAO DE OBRAS E INSTALACOES
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,30005423.0,44905210,VEICULOS DIVERSOS
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,6868812.02,44905220,EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,135938.22,44905231,MAQUINAS E MOTORES
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,6934696.06,44905232,MOBILIARIO EM GERAL
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,940190.09,44905233,"MATERIAL EDUCATIVO,CULTURAL E RECREATIVO"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,17477306.61,44905234,OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,540563.14,44905235,"EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO"
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1993091.63,44909201,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,11114926.81,44915141,OBRAS E INSTALACOES
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,34500.0,44915220,EQUIPAMENTOS DE TECNOLOGIA DA INFORMACAO
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,118004.98,44915237,EQUIPAMENTOS E MATERIAL PERMANENTE
003 - RECURSOS VINCULADOS-FUNDO ESPECIAL DE DESPES,1390000.0,45906103,AQUISICAO DE IMOVEIS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,3031663899.14,31900111,INATIVOS-RPPS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,607585518.57,31900112,INATIVOS DA POLICIA MILITAR
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,198289410.3,31900113,INATIVOS-OUTROS PODERES-RPPS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1229781.94,31900115,INATIVOS 13 SALARIO-OUTROS PODERES - RPPS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,811271.53,31900124,COMPLEMENTACAO DE APOSENTADORIA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,571381363.89,31900311,PENSIONISTAS-PODER EXECUTIVO-RPPS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,240175445.87,31900313,PENSAO MENSAL MILITAR
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,226964729.21,31900314,PENSIONISTAS-OUTROS PODERES-RPPS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,3043190.06,31900701,CONTRIBUICAO PATRONAL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,32129.63,31900803,SALARIO FAMILIA-INATIVOS DO EXECUTIVO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1071190383.93,31901112,PESSOAL CIVIL PAGO PELA UNIDADE
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,60997604.84,31901129,PESSOAL CIVIL PAGO PELA UNIDADE-13 SALARIO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,57933190.72,31901131,PESSOAL CIVIL PAGO PELA UNIDADE-1/3 FERIAS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,938830.99,31901136,ABONO DE PERMANENCIA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,24024681.91,31901312,OUTRAS CONTRIBUICOES DE PREV.SOCIAL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,56780722.06,31901313,FUNDO DE GARANTIA POR TEMPO DE SERVICO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,7052050.41,31901320,OUTRAS CONTRIB.PREV.SOCIAL-13 SALARIO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,2906936.24,31901321,FGTS-13 SALARIO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,883262.25,31901322,PARCELAM.DE DEBITOS JUNTO A PREV.SOCIAL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,137231015.33,31901323,PREVIDENCIA SOCIAL/PESSOAL CLT
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,160112.93,31901324,PREVIDENCIA SOCIAL/PESSOAL COMISSIONADO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,13585.28,31901327,ENC.PATRO.POR DEMISSAO DE SERVIDOR/EMPREGADO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,757526.91,31901611,VERBA HONORARIA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,5010005.02,31901613,HORA EXTRA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,93133.33,31901616,DESPESAS EVENTUAIS DE PESSOAL CIVIL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,398065.92,31909208,DESP.DE EXERC.ANTERIORES- PESSOAL REQUISITAD
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,41488.82,31909226,VENC. E VANTAGENS FIXAS DE EXERC. ANTERIORES
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,529763.55,31909412,INDENIZ.POR DEMISSAO DE SERVID.OU EMPREG.
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,728670.13,31909413,DESP.COM INCENTIVO A DEMISSAO VOLUNTARIA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,24672.03,31909415,INDENIZACAO POR ACIDENTE DE TRABALHO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,47727.97,31909416,OUTRAS INDENIZACOES DE PESSOAL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,25150301.65,31909601,RESSARC. DESP. PESS.REQUISITADO DE EMPRESAS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,20650.33,31909603,RESSARC. DESP.PESS.REQUISITADO-OUTRAS ESFERA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,12492134.03,31911301,CONTRIB PATRONAL-SAO PAULO PREVIDENCIA-SPPRE
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,116395300.63,31911302,CONTRIB ESTADO P/COBERTURA INSUF FIN-SPPREV
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1497191.15,33408160,TRANSFERENCIA A MUNICIPIOS-OUTRAS RECEITAS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,378494545.62,33503977,CONVENIOS C/ENTID.PRIVADAS S/FINS LUCRATIVOS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1528661.88,33504390,OUTRAS SUBVENCOES SOCIAIS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,535624.16,33900810,AUXILIO-CRECHE E AUXILIO-ESCOLA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,484987.04,33900842,AUXILIO FUNERAL - PODER EXECUTIVO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,334985.75,33900845,AUXILIO FUNERAL - PODER EXECUTIVO - INATIVOS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,8711550.12,33901401,DIARIAS PESSOAL CIVIL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,5778.67,33901404,DIARIA ESP.JOR.EXTR.TRAB.POL.CIVIL-LC 1280/1
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1795465.59,33901416,DIARIAS NO EXTERIOR
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,3563572.81,33901801,AUXILIO FINANCEIRO A ESTUDANTES
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,9582776.28,33901803,AUX.FIN.A ESTUD.CONCEDIDO PELAS UNIV.PAULIST
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,3943392.05,33902001,AUXILIO FINAN.A PESQUISADORES-PESQ.INDIVIDUA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,11558.88,33902002,AUXíLIO FINAN.A PESQUISADORES-PESQ.COLETIVA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,17526807.59,33903010,GENEROS ALIMENTICIOS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,746635.57,33903012,"MATERIAL DE CAMA, MESA E BANHO"
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,819951.24,33903013,"MATERIAL E UTENS.P/REFEITORIO,COPA E COZINHA"
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,696627.8,33903014,MATERIAL DE LIMPEZA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,11259208.69,33903015,ARTIGOS DE HIGIENE PESSOAL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,731641.54,33903016,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,182194.88,33903019,LUBRIFICANTE AUTOMOTIVO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,370689.44,33903021,GASOLINA AUTOMOTIVA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,4548451.05,33903022,DIESEL AUTOMOTIVO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,490733.84,33903023,ETANOL AUTOMOTIVO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,533078.43,33903024,OUTROS COMBUSTIVEIS E LUBRIFICANTES
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,21325.74,33903025,GASOLINA AUTOMOTIVA-REEMBOLSO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,15978.35,33903026,CESTAS BASICAS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,306756.93,33903027,ETANOL AUTOMOTIVO-REEMBOLSO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,350697.82,33903028,DIESEL AUTOMOTIVO-REEMBOLSO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,5987.99,33903029,OUTROS COMBUSTIVEIS E LUBRIFICANTES-REEMBOLS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,108184214.57,33903030,MEDICAMENTOS E INSUMOS FARMACEUTICOS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,98071893.48,33903031,"MATERIAL MEDICO,HOSPITALAR E ODONTOLOGICO"
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,29669394.34,33903032,MATERIAL DE USO LABORATORIAL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,400846.24,33903034,MATERIAL DE USO VETERINARIO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,20560.04,33903036,OUT.MAT.CONS.DECORRENTE DE DECISAO JUDICIAL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,207056.66,33903039,MATERIAL ESPORTIVO E DE LAZER
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,700303.84,33903040,MATERIAL EDUCATIVO E CULTURAL
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,2557007.1,33903041,MATERIAL DE ESCRITORIO PAPELARIA E IMPRESSOS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,79994.07,33903042,MATERIAL PARA FOTOGRAFIA E FILMAGEM
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,92457.72,33903043,"LIVROS P/BIBLIO.PUBLI,MAPAS,OUTRAS PUBLICACA"
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,9748.2,33903044,"BANDEIRAS, FLAMULAS, INSIGNIAS"
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,23243231.29,33903050,PECAS DE REPOSICAO E ACESSORIOS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,123185.3,33903051,FERRAM.AVULSAS NAO ACION.P/FORCA MOTRIZ
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,4281728.99,33903052,MATERIAL P/ CONSERVACAO E MANUT. DE IMOVEIS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,3577256.18,33903054,MATERIAL INSTALACAO ELETRICA E ELETRONICA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,126065.86,33903055,MATERIAL PARA TELECOMUNICACOES
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1076369.97,33903060,MATERIAIS E SUPRIMENTOS DE INFORMATICA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1194045.61,33903061,PECAS E ACESSOR.E COMPONENTES DE INFORMATICA
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,1196.16,33903062,MUNICOES E EXPLOSIVOS
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,2502083.41,33903063,"FARDAMENTO,VESTUARIO,UNIFOR,TECIDO, AVIAMENT"
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,276211.93,33903064,PECAS P/VIATURAS PELO REGIME DE ADIANTAMENTO
004 - REC.PROPRIO-ADM.IND.-DOT.INIC.CR.SUPL.,2167721.1,33903066,MATERIAL PROT.SEGUR.SOCORRO E SOBREVIVENCIA
